t,gz_dps
226.126373,-0.068702
226.131393,-0.038168
226.136383,-0.061069
226.141388,-0.045802
226.146362,-0.167939
226.151398,-0.137405
226.156387,-0.129771
226.161392,0.030534
226.166367,-0.083969
226.171387,-0.198473
226.176392,-0.175573
226.181396,-0.091603
226.186371,-0.022901
226.191391,-0.083969
226.196381,-0.137405
226.201385,-0.129771
226.206375,-0.061069
226.211395,0.007634
226.216385,0.0
226.22139,-0.129771
226.226364,-0.129771
226.2314,-0.10687
226.236389,-0.045802
226.241394,-0.061069
226.246368,0.015267
226.251389,-0.030534
226.256378,-0.152672
226.261398,-0.10687
226.266373,-0.045802
226.271393,-0.061069
226.276382,-0.068702
226.281387,-0.099237
226.286362,-0.114504
226.291397,-0.099237
226.296387,0.0
226.301392,-0.007634
226.306366,-0.030534
226.311386,-0.083969
226.316391,-0.114504
226.321396,-0.114504
226.32637,0.0
226.33139,0.022901
226.33638,-0.038168
226.341385,-0.10687
226.346375,-0.099237
226.351395,-0.068702
226.356384,-0.099237
226.361389,-0.083969
226.366364,-0.175573
226.371399,-0.19084
226.376389,-0.152672
226.381393,-0.10687
226.386368,-0.038168
226.391388,-0.061069
226.396378,-0.076336
226.401398,-0.091603
226.406372,-0.083969
226.411392,-0.076336
226.416382,-0.137405
226.421387,-0.099237
226.426361,-0.129771
226.431396,-0.129771
226.436386,-0.129771
226.441391,-0.030534
226.446365,-0.038168
226.451385,-0.114504
226.45639,-0.099237
226.461395,-0.137405
226.46637,-0.038168
226.47139,-0.022901
226.476379,-0.10687
226.4814,-0.21374
226.486374,-0.19084
226.491394,-0.145038
226.496384,0.0
226.501389,0.030534
226.506363,-0.145038
226.511398,-0.167939
226.516388,-0.21374
226.521393,-0.10687
226.526367,-0.10687
226.531387,-0.129771
226.536377,-0.083969
226.541397,-0.167939
226.546371,-0.183206
226.551392,-0.053435
226.556381,0.007634
226.561386,-0.030534
226.56636,-0.129771
226.571396,-0.114504
226.576385,-0.022901
226.58139,-0.022901
226.586365,-0.061069
226.591385,-0.061069
226.59639,-0.10687
226.601395,-0.083969
226.606369,-0.076336
226.611389,-0.015267
226.616379,-0.022901
226.621399,-0.053435
226.626373,-0.167939
226.631393,-0.21374
226.636383,-0.19084
226.641388,-0.061069
226.646362,-0.068702
226.651398,-0.083969
226.656387,-0.137405
226.661392,-0.221374
226.666367,-0.160305
226.671387,0.015267
226.676392,0.099237
226.681396,-0.122137
226.686371,-0.229008
226.691391,-0.19084
226.696381,-0.129771
226.701385,-0.038168
226.706375,0.068702
226.711395,-0.045802
226.716385,-0.137405
226.72139,-0.145038
226.726364,-0.129771
226.7314,-0.076336
226.736389,-0.053435
226.741394,-0.068702
226.746368,-0.152672
226.751389,-0.114504
226.756378,-0.061069
226.761398,-0.152672
226.766373,-0.129771
226.771393,-0.129771
226.776382,-0.038168
226.781387,-0.076336
226.786362,-0.076336
226.791397,0.0
226.796387,-0.083969
226.801392,-0.099237
226.806366,-0.137405
226.811386,-0.022901
226.816391,-0.007634
226.821396,-0.122137
226.82637,-0.099237
226.83139,-0.091603
226.83638,-0.145038
226.841385,-0.10687
226.846375,-0.198473
226.851395,-0.129771
226.856384,-0.122137
226.861389,-0.083969
226.866364,-0.091603
226.871399,-0.045802
226.876389,-0.007634
226.881393,-0.114504
226.886368,-0.099237
226.891388,-0.038168
226.896378,-0.061069
226.901398,-0.19084
226.906372,-0.175573
226.911392,-0.068702
226.916382,-0.061069
226.921387,-0.045802
226.926361,-0.030534
226.931396,-0.167939
226.936386,-0.160305
226.941391,-0.167939
226.946365,-0.10687
226.951385,-0.030534
226.95639,-0.030534
226.961395,-0.091603
226.96637,-0.122137
226.97139,-0.053435
226.976379,-0.129771
226.9814,-0.137405
226.986374,-0.160305
226.991394,-0.129771
226.996384,-0.10687
227.001389,-0.083969
227.006363,-0.068702
227.011398,-0.015267
227.016388,-0.076336
227.021393,-0.145038
227.026367,-0.061069
227.031387,-0.068702
227.036377,-0.076336
227.041397,-0.061069
227.046371,-0.068702
227.051392,-0.10687
227.056381,-0.053435
227.061386,-0.045802
227.06636,-0.053435
227.071396,-0.10687
227.076385,-0.099237
227.08139,-0.076336
227.086365,-0.068702
227.091385,-0.068702
227.09639,-0.114504
227.101395,-0.114504
227.106369,-0.206107
227.111389,-0.137405
227.116379,-0.160305
227.121399,-0.022901
227.126373,-0.068702
227.131393,-0.022901
227.136383,-0.061069
227.141388,-0.129771
227.146362,-0.083969
227.151398,0.0
227.156387,0.007634
227.161392,-0.030534
227.166367,-0.068702
227.171387,-0.045802
227.176392,0.015267
227.181396,-0.076336
227.186371,-0.183206
227.191391,-0.244275
227.196381,-0.229008
227.201385,-0.10687
227.206375,-0.076336
227.211395,-0.053435
227.216385,-0.068702
227.22139,-0.091603
227.226364,-0.045802
227.2314,0.114504
227.236389,0.129771
227.241394,-0.038168
227.246368,-0.19084
227.251389,-0.198473
227.256378,-0.091603
227.261398,-0.083969
227.266373,-0.038168
227.271393,-0.099237
227.276382,-0.10687
227.281387,-0.114504
227.286362,-0.068702
227.291397,-0.114504
227.296387,-0.083969
227.301392,-0.122137
227.306366,-0.152672
227.311386,-0.137405
227.316391,-0.076336
227.321396,-0.091603
227.32637,-0.083969
227.33139,-0.114504
227.33638,-0.053435
227.341385,-0.038168
227.346375,0.007634
227.351395,-0.076336
227.356384,-0.076336
227.361389,-0.145038
227.366364,-0.137405
227.371399,-0.083969
227.376389,-0.099237
227.381393,-0.015267
227.386368,-0.068702
227.391388,-0.053435
227.396378,0.007634
227.401398,-0.10687
227.406372,0.068702
227.411392,-0.068702
227.416382,-0.175573
227.421387,-0.21374
227.426361,-0.160305
227.431396,-0.053435
227.436386,-0.091603
227.441391,-0.061069
227.446365,0.030534
227.451385,-0.045802
227.45639,-0.068702
227.461395,-0.10687
227.46637,-0.229008
227.47139,-0.175573
227.476379,-0.152672
227.4814,-0.061069
227.486374,-0.015267
227.491394,-0.083969
227.496384,-0.167939
227.501389,-0.175573
227.506363,-0.129771
227.511398,-0.076336
227.516388,-0.030534
227.521393,-0.137405
227.526367,-0.122137
227.531387,-0.053435
227.536377,-0.053435
227.541397,-0.045802
227.546371,-0.099237
227.551392,-0.099237
227.556381,-0.022901
227.561386,-0.091603
227.56636,-0.015267
227.571396,-0.122137
227.576385,-0.076336
227.58139,-0.114504
227.586365,-0.053435
227.591385,-0.068702
227.59639,-0.068702
227.601395,-0.022901
227.606369,-0.045802
227.611389,-0.137405
227.616379,-0.129771
227.621399,-0.015267
227.626373,-0.061069
227.631393,-0.083969
227.636383,-0.076336
227.641388,-0.129771
227.646362,-0.045802
227.651398,-0.10687
227.656387,-0.076336
227.661392,-0.068702
227.666367,-0.099237
227.671387,-0.076336
227.676392,-0.061069
227.681396,0.030534
227.686371,-0.007634
227.691391,-0.10687
227.696381,-0.160305
227.701385,-0.045802
227.706375,-0.030534
227.711395,-0.099237
227.716385,-0.152672
227.72139,-0.152672
227.726364,-0.198473
227.7314,-0.022901
227.736389,0.015267
227.741394,-0.038168
227.746368,-0.099237
227.751389,-0.137405
227.756378,-0.129771
227.761398,-0.007634
227.766373,0.076336
227.771393,0.083969
227.776382,-0.030534
227.781387,-0.099237
227.786362,-0.083969
227.791397,-0.091603
227.796387,-0.068702
227.801392,-0.007634
227.806366,-0.038168
227.811386,-0.061069
227.816391,-0.038168
227.821396,-0.10687
227.82637,-0.122137
227.83139,-0.068702
227.83638,0.015267
227.841385,-0.114504
227.846375,-0.167939
227.851395,-0.145038
227.856384,-0.061069
227.861389,-0.061069
227.866364,-0.091603
227.871399,-0.137405
227.876389,-0.099237
227.881393,-0.091603
227.886368,-0.083969
227.891388,-0.083969
227.896378,-0.091603
227.901398,-0.030534
227.906372,0.007634
227.911392,-0.053435
227.916382,-0.083969
227.921387,-0.068702
227.926361,-0.061069
227.931396,-0.076336
227.936386,-0.114504
227.941391,-0.083969
227.946365,-0.076336
227.951385,-0.053435
227.95639,-0.038168
227.961395,-0.030534
227.96637,-0.045802
227.97139,-0.083969
227.976379,0.015267
227.9814,-0.076336
227.986374,-0.007634
227.991394,-0.038168
227.996384,-0.030534
228.001389,-0.10687
228.006363,-0.221374
228.011398,-0.091603
228.016388,-0.061069
228.021393,-0.129771
228.026367,-0.038168
228.031387,-0.083969
228.036377,-0.099237
228.041397,-0.099237
228.046371,-0.030534
228.051392,-0.129771
228.056381,-0.122137
228.061386,-0.122137
228.06636,-0.114504
228.071396,-0.10687
228.076385,-0.083969
228.08139,-0.083969
228.086365,-0.083969
228.091385,-0.083969
228.09639,-0.099237
228.101395,-0.022901
228.106369,-0.076336
228.111389,-0.10687
228.116379,-0.129771
228.121399,-0.083969
228.126373,-0.129771
228.131393,-0.068702
228.136383,-0.022901
228.141388,0.007634
228.146362,0.015267
228.151398,-0.083969
228.156387,-0.022901
228.161392,0.061069
228.166367,0.007634
228.171387,-0.076336
228.176392,-0.129771
228.181396,-0.122137
228.186371,-0.022901
228.191391,-0.030534
228.196381,-0.053435
228.201385,-0.076336
228.206375,0.007634
228.211395,0.007634
228.216385,-0.038168
228.22139,-0.053435
228.226364,-0.10687
228.2314,-0.083969
228.236389,-0.099237
228.241394,-0.007634
228.246368,0.022901
228.251389,-0.10687
228.256378,-0.152672
228.261398,-0.152672
228.266373,-0.099237
228.271393,-0.083969
228.276382,-0.129771
228.281387,-0.038168
228.286362,-0.068702
228.291397,-0.091603
228.296387,-0.045802
228.301392,-0.068702
228.306366,-0.007634
228.311386,-0.129771
228.316391,-0.114504
228.321396,-0.122137
228.32637,-0.10687
228.33139,-0.137405
228.33638,-0.061069
228.341385,-0.129771
228.346375,-0.068702
228.351395,-0.083969
228.356384,-0.083969
228.361389,-0.030534
228.366364,-0.137405
228.371399,-0.129771
228.376389,-0.152672
228.381393,-0.122137
228.386368,-0.137405
228.391388,-0.068702
228.396378,-0.038168
228.401398,-0.129771
228.406372,-0.10687
228.411392,-0.061069
228.416382,-0.076336
228.421387,-0.015267
228.426361,-0.083969
228.431396,-0.068702
228.436386,-0.083969
228.441391,-0.053435
228.446365,-0.022901
228.451385,-0.083969
228.45639,-0.038168
228.461395,-0.061069
228.46637,-0.007634
228.47139,0.022901
228.476379,-0.022901
228.4814,-0.015267
228.486374,-0.038168
228.491394,-0.099237
228.496384,0.030534
228.501389,0.061069
228.506363,-0.045802
228.511398,-0.068702
228.516388,0.045802
228.521393,0.030534
228.526367,-0.030534
228.531387,-0.022901
228.536377,-0.091603
228.541397,-0.244275
228.546371,-0.175573
228.551392,-0.175573
228.556381,-0.137405
228.561386,-0.007634
228.56636,-0.099237
228.571396,-0.145038
228.576385,-0.167939
228.58139,-0.022901
228.586365,0.068702
228.591385,-0.083969
228.59639,-0.076336
228.601395,-0.137405
228.606369,-0.198473
228.611389,-0.083969
228.616379,-0.099237
228.621399,-0.061069
228.626373,-0.137405
228.631393,-0.167939
228.636383,-0.091603
228.641388,-0.167939
228.646362,-0.038168
228.651398,-0.076336
228.656387,-0.091603
228.661392,-0.137405
228.666367,-0.091603
228.671387,-0.053435
228.676392,-0.114504
228.681396,-0.053435
228.686371,-0.114504
228.691391,-0.160305
228.696381,-0.122137
228.701385,-0.053435
228.706375,-0.099237
228.711395,-0.053435
228.716385,-0.099237
228.72139,-0.083969
228.726364,-0.030534
228.7314,-0.053435
228.736389,-0.038168
228.741394,-0.10687
228.746368,-0.183206
228.751389,-0.099237
228.756378,-0.083969
228.761398,-0.129771
228.766373,-0.091603
228.771393,-0.053435
228.776382,-0.114504
228.781387,-0.061069
228.786362,-0.10687
228.791397,-0.129771
228.796387,-0.221374
228.801392,-0.129771
228.806366,-0.167939
228.811386,-0.21374
228.816391,-0.061069
228.821396,-0.015267
228.82637,-0.061069
228.83139,-0.076336
228.83638,-0.10687
228.841385,-0.038168
228.846375,-0.076336
228.851395,-0.053435
228.856384,-0.045802
228.861389,-0.045802
228.866364,-0.091603
228.871399,-0.076336
228.876389,-0.10687
228.881393,-0.122137
228.886368,-0.114504
228.891388,-0.129771
228.896378,-0.083969
228.901398,-0.129771
228.906372,-0.167939
228.911392,-0.244275
228.916382,-0.221374
228.921387,-0.122137
228.926361,-0.053435
228.931396,-0.083969
228.936386,-0.10687
228.941391,-0.175573
228.946365,-0.198473
228.951385,-0.038168
228.95639,-0.053435
228.961395,-0.137405
228.96637,-0.167939
228.97139,-0.167939
228.976379,-0.114504
228.9814,-0.022901
228.986374,-0.015267
228.991394,-0.091603
228.996384,-0.045802
229.001389,-0.076336
229.006363,-0.038168
229.011398,0.015267
229.016388,0.083969
229.021393,-0.015267
229.026367,-0.068702
229.031387,-0.099237
229.036377,-0.137405
229.041397,-0.122137
229.046371,-0.10687
229.051392,-0.091603
229.056381,-0.129771
229.061386,-0.114504
229.06636,-0.083969
229.071396,-0.083969
229.076385,-0.198473
229.08139,-0.114504
229.086365,0.030534
229.091385,0.045802
229.09639,0.038168
229.101395,-0.030534
229.106369,-0.137405
229.111389,-0.068702
229.116379,-0.122137
229.121399,-0.053435
229.126373,-0.045802
229.131393,0.0
229.136383,0.0
229.141388,-0.061069
229.146362,-0.129771
229.151398,-0.099237
229.156387,-0.099237
229.161392,-0.160305
229.166367,-0.19084
229.171387,-0.129771
229.176392,-0.10687
229.181396,-0.015267
229.186371,-0.076336
229.191391,-0.145038
229.196381,-0.206107
229.201385,-0.145038
229.206375,-0.030534
229.211395,-0.015267
229.216385,-0.068702
229.22139,-0.099237
229.226364,-0.099237
229.2314,-0.122137
229.236389,-0.152672
229.241394,-0.122137
229.246368,-0.053435
229.251389,-0.083969
229.256378,-0.083969
229.261398,-0.099237
229.266373,-0.10687
229.271393,-0.083969
229.276382,-0.061069
229.281387,-0.183206
229.286362,-0.129771
229.291397,-0.053435
229.296387,0.083969
229.301392,0.053435
229.306366,-0.068702
229.311386,-0.068702
229.316391,-0.015267
229.321396,-0.007634
229.32637,0.022901
229.33139,0.007634
229.33638,0.0
229.341385,0.007634
229.346375,-0.053435
229.351395,0.038168
229.356384,0.038168
229.361389,-0.091603
229.366364,-0.145038
229.371399,-0.122137
229.376389,-0.068702
229.381393,-0.076336
229.386368,-0.053435
229.391388,-0.015267
229.396378,-0.038168
229.401398,-0.030534
229.406372,-0.015267
229.411392,-0.083969
229.416382,-0.091603
229.421387,-0.045802
229.426361,0.068702
229.431396,0.038168
229.436386,0.045802
229.441391,-0.045802
229.446365,-0.053435
229.451385,-0.160305
229.45639,-0.068702
229.461395,-0.068702
229.46637,-0.076336
229.47139,-0.129771
229.476379,-0.114504
229.4814,-0.206107
229.486374,-0.122137
229.491394,-0.030534
229.496384,-0.053435
229.501389,-0.099237
229.506363,-0.129771
229.511398,-0.030534
229.516388,-0.068702
229.521393,-0.129771
229.526367,-0.19084
229.531387,-0.160305
229.536377,-0.022901
229.541397,-0.099237
229.546371,-0.083969
229.551392,-0.129771
229.556381,-0.129771
229.561386,-0.129771
229.56636,-0.076336
229.571396,-0.022901
229.576385,-0.122137
229.58139,-0.21374
229.586365,-0.122137
229.591385,-0.10687
229.59639,-0.053435
229.601395,0.0
229.606369,0.007634
229.611389,-0.083969
229.616379,-0.183206
229.621399,-0.068702
229.626373,-0.045802
229.631393,-0.045802
229.636383,-0.045802
229.641388,-0.091603
229.646362,-0.099237
229.651398,-0.129771
229.656387,-0.007634
229.661392,-0.045802
229.666367,-0.137405
229.671387,-0.099237
229.676392,-0.129771
229.681396,-0.076336
229.686371,-0.068702
229.691391,-0.053435
229.696381,-0.083969
229.701385,-0.076336
229.706375,-0.167939
229.711395,-0.068702
229.716385,-0.038168
229.72139,-0.122137
229.726364,-0.083969
229.7314,-0.038168
229.736389,-0.030534
229.741394,0.0
229.746368,-0.061069
229.751389,-0.061069
229.756378,-0.114504
229.761398,-0.045802
229.766373,-0.007634
229.771393,0.030534
229.776382,-0.068702
229.781387,-0.10687
229.786362,-0.091603
229.791397,-0.137405
229.796387,-0.099237
229.801392,-0.061069
229.806366,-0.083969
229.811386,-0.10687
229.816391,-0.022901
229.821396,0.030534
229.82637,-0.022901
229.83139,-0.076336
229.83638,-0.022901
229.841385,-0.076336
229.846375,-0.061069
229.851395,-0.061069
229.856384,-0.068702
229.861389,-0.122137
229.866364,-0.114504
229.871399,-0.152672
229.876389,-0.152672
229.881393,-0.137405
229.886368,-0.114504
229.891388,-0.137405
229.896378,-0.099237
229.901398,-0.10687
229.906372,-0.045802
229.911392,0.099237
229.916382,0.099237
229.921387,-0.091603
229.926361,-0.19084
229.931396,-0.061069
229.936386,-0.015267
229.941391,-0.022901
229.946365,-0.137405
229.951385,-0.19084
229.95639,-0.076336
229.961395,-0.145038
229.96637,-0.061069
229.97139,-0.091603
229.976379,-0.129771
229.9814,-0.114504
229.986374,-0.129771
229.991394,-0.068702
229.996384,0.022901
230.001389,-0.038168
230.006363,-0.137405
230.011398,-0.160305
230.016388,-0.114504
230.021393,-0.129771
230.026367,-0.145038
230.031387,-0.061069
230.036377,-0.076336
230.041397,-0.099237
230.046371,-0.053435
230.051392,0.061069
230.056381,0.045802
230.061386,-0.083969
230.06636,-0.114504
230.071396,-0.053435
230.076385,-0.152672
230.08139,-0.129771
230.086365,-0.083969
230.091385,-0.183206
230.09639,-0.244275
230.101395,-0.045802
230.106369,0.0
230.111389,-0.045802
230.116379,-0.068702
230.121399,-0.114504
230.126373,-0.083969
230.131393,-0.083969
230.136383,-0.076336
230.141388,-0.076336
230.146362,-0.007634
230.151398,-0.061069
230.156387,0.015267
230.161392,0.015267
230.166367,-0.091603
230.171387,-0.083969
230.176392,-0.099237
230.181396,-0.145038
230.186371,-0.099237
230.191391,-0.030534
230.196381,0.022901
230.201385,-0.038168
230.206375,-0.129771
230.211395,-0.114504
230.216385,-0.061069
230.22139,-0.007634
230.226364,-0.068702
230.2314,-0.183206
230.236389,-0.175573
230.241394,-0.022901
230.246368,0.022901
230.251389,-0.022901
230.256378,-0.160305
230.261398,-0.167939
230.266373,-0.122137
230.271393,-0.091603
230.276382,-0.030534
230.281387,-0.007634
230.286362,-0.053435
230.291397,-0.022901
230.296387,-0.007634
230.301392,0.0
230.306366,-0.061069
230.311386,-0.137405
230.316391,-0.129771
230.321396,-0.19084
230.32637,-0.122137
230.33139,-0.083969
230.33638,-0.045802
230.341385,-0.030534
230.346375,-0.099237
230.351395,-0.045802
230.356384,0.022901
230.361389,0.10687
230.366364,-0.022901
230.371399,-0.122137
230.376389,-0.152672
230.381393,-0.167939
230.386368,-0.076336
230.391388,-0.015267
230.396378,-0.099237
230.401398,-0.10687
230.406372,-0.114504
230.411392,-0.076336
230.416382,-0.007634
230.421387,0.007634
230.426361,-0.129771
230.431396,-0.083969
230.436386,-0.030534
230.441391,-0.022901
230.446365,0.045802
230.451385,-0.015267
230.45639,-0.007634
230.461395,0.0
230.46637,-0.053435
230.47139,-0.099237
230.476379,-0.022901
230.4814,-0.068702
230.486374,-0.091603
230.491394,-0.030534
230.496384,-0.083969
230.501389,0.022901
230.506363,-0.022901
230.511398,-0.053435
230.516388,-0.114504
230.521393,-0.030534
230.526367,-0.015267
230.531387,0.038168
230.536377,-0.10687
230.541397,-0.183206
230.546371,-0.198473
230.551392,-0.068702
230.556381,-0.007634
230.561386,-0.083969
230.56636,-0.10687
230.571396,-0.038168
230.576385,-0.061069
230.58139,-0.068702
230.586365,-0.076336
230.591385,-0.076336
230.59639,-0.175573
230.601395,-0.167939
230.606369,-0.114504
230.611389,-0.022901
230.616379,-0.061069
230.621399,-0.091603
