source_file,mag_ellipsoid_20260616_203040.csv
t_ms,mx_raw,my_raw,mz_raw,mx_cal,my_cal,mz_cal
72000,317,66,238,240.783180,155.098937,275.026150
72050,317,66,238,240.783180,155.098937,275.026150
72100,310,62,243,233.636420,151.095181,280.215130
72150,308,67,243,231.648842,155.960455,280.179687
72200,295,71,247,218.502844,159.733624,284.323580
72250,295,71,247,218.502844,159.733624,284.323580
72300,285,75,250,208.397372,163.537544,287.422959
72350,277,82,251,200.351615,170.303661,288.439145
72400,274,92,247,197.425454,180.084645,284.296667
72450,274,92,247,197.425454,180.084645,284.296667
72500,274,89,250,197.376627,177.124684,287.375983
72551,263,82,257,186.149588,170.145538,294.667512
72600,257,82,260,180.058857,170.073073,297.772018
72650,257,82,260,180.058857,170.073073,297.772018
72700,255,77,264,177.966591,165.137571,301.908088
72750,254,70,268,176.871414,158.257278,306.056399
72800,250,69,269,172.814007,157.244235,307.121551
72850,250,69,269,172.814007,157.244235,307.121551
72900,245,64,275,167.671537,152.267020,313.317613
72950,246,66,273,168.714371,154.246925,311.255058
73000,243,70,272,165.719591,158.140867,310.224774
73050,243,70,272,165.719591,158.140867,310.224774
73100,248,72,269,170.813234,160.158121,307.108028
73150,250,78,265,172.912097,166.069317,302.960998
73200,250,78,265,172.912097,166.069317,302.960998
73250,254,82,263,176.998974,170.020402,300.847488
73300,252,86,262,175.014477,173.920941,299.807527
73350,249,77,270,171.846826,165.032227,308.059029
73400,249,77,270,171.846826,165.032227,308.059029
73450,249,73,273,171.791401,161.096573,311.149304
73500,246,69,272,168.743842,157.184966,310.206699
73550,238,65,277,160.586799,153.174612,315.405358
73600,238,65,277,160.586799,153.174612,315.405358
73650,218,50,291,140.146688,138.253821,329.980021
73700,173,8,313,94.193953,96.736685,353.216385
73750,120,-36,327,40.223189,53.303060,368.428266
73801,120,-36,327,40.223189,53.303060,368.428266
73850,66,-59,328,-14.493495,30.494884,370.218447
73900,11,-75,320,-70.087175,14.608604,362.802281
73950,-30,-82,308,-111.438807,7.639771,351.090066
74000,-30,-82,308,-111.438807,7.639771,351.090066
74050,-75,-106,288,-156.866300,-15.854566,331.479053
74100,-132,-138,253,-214.324791,-47.069224,296.839679
74150,-176,-149,214,-258.472348,-57.664709,257.782417
74200,-176,-149,214,-258.472348,-57.664709,257.782417
74250,-210,-155,177,-292.503447,-63.337670,220.604530
74300,-233,-158,144,-315.440358,-66.054818,187.349217
74350,-244,-161,127,-326.408729,-68.868154,170.225422
74400,-244,-161,127,-326.408729,-68.868154,170.225422
74450,-250,-157,116,-332.337574,-64.884406,159.069388
74500,-250,-140,124,-332.302844,-48.385292,167.006899
74550,-231,-113,157,-313.248725,-22.277885,200.037890
74600,-231,-113,157,-313.248725,-22.277885,200.037890
74650,-216,-110,176,-298.258580,-19.460079,219.153929
74700,-183,-115,213,-265.310335,-24.526346,256.462052
74750,-148,-140,239,-230.367013,-48.972733,282.799751
74800,-148,-140,239,-230.367013,-48.972733,282.799751
74850,-122,-166,253,-204.406693,-74.322673,297.049772
74900,-107,-180,260,-189.412565,-87.960142,304.166385
74950,-90,-189,266,-172.355206,-96.694987,310.193364
75000,-90,-189,266,-172.355206,-96.694987,310.193364
75050,-74,-189,275,-156.277788,-96.688067,319.177819
75100,-94,-210,257,-176.447779,-117.112306,301.322927
75150,-114,-247,229,-196.626546,-153.038046,273.488606
75200,-114,-247,229,-196.626546,-153.038046,273.488606
75250,-104,-259,232,-186.631923,-164.713275,276.569777
75300,-91,-252,241,-173.539171,-157.896291,285.506547
75350,-100,-229,246,-182.528365,-135.569512,290.418969
75400,-100,-229,246,-182.528365,-135.569512,290.418969
75450,-129,-182,244,-211.497126,-89.881315,288.153570
75500,-167,-122,225,-249.308134,-31.382160,268.569662
75550,-200,-51,194,-281.879017,38.014130,236.631061
75600,-200,-51,194,-281.879017,38.014130,236.631061
75650,-230,23,138,-311.157303,110.631290,179.243582
75700,-248,75,68,-328.321845,162.015796,107.764380
75750,-277,73,-30,-356.684766,160.947146,8.550069
75800,-277,73,-30,-356.684766,160.947146,8.550069
75850,-289,35,-117,-368.216851,124.745122,-79.263954
75900,-284,-25,-199,-362.767665,67.135193,-161.923998
75950,-284,-25,-199,-362.767665,67.135193,-161.923998
76000,-267,-100,-258,-345.516650,-5.283047,-221.179778
76050,-232,-182,-299,-310.300938,-84.609665,-262.254433
76100,-182,-273,-323,-260.154893,-172.804883,-286.112488
76150,-182,-273,-323,-260.154893,-172.804883,-286.112488
76200,-116,-355,-326,-193.988192,-252.343454,-288.898984
76250,-69,-406,-311,-146.986550,-301.958150,-273.562733
76301,-39,-440,-289,-117.115305,-335.174928,-251.139919
76350,-39,-440,-289,-117.115305,-335.174928,-251.139919
76400,-14,-466,-266,-92.252372,-360.630104,-227.740913
76450,-6,-481,-239,-84.530386,-375.508645,-200.236020
76500,0,-488,-227,-78.631012,-382.430434,-188.031628
76550,0,-488,-227,-78.631012,-382.430434,-188.031628
76600,3,-490,-219,-75.690785,-384.449708,-179.914915
76650,-21,-490,-194,-100.179526,-384.882042,-154.295672
76700,-50,-488,-158,-129.812946,-383.516535,-117.479693
76750,-50,-488,-158,-129.812946,-383.516535,-117.479693
76800,-69,-481,-141,-149.126665,-376.998347,-100.109389
76850,-81,-474,-141,-161.203875,-370.247661,-100.069968
76900,-93,-468,-144,-173.258648,-364.439788,-103.066024
76950,-93,-468,-144,-173.258648,-364.439788,-103.066024
77000,-102,-460,-140,-182.337125,-356.737455,-99.004684
77050,-116,-455,-115,-196.690052,-352.225347,-73.537023
77100,-131,-443,-56,-212.336141,-341.262614,-13.610131
77150,-131,-443,-56,-212.336141,-341.262614,-13.610131
77200,-146,-409,27,-228.069365,-309.097656,70.447131
77250,-160,-346,113,-242.630015,-248.663863,157.223315
77300,-140,-261,201,-222.715268,-166.562416,245.460278
77350,-140,-261,201,-222.715268,-166.562416,245.460278
77400,-116,-170,257,-198.410100,-78.229702,301.097456
77451,-106,-77,272,-187.838885,12.411388,315.213587
77500,-86,15,271,-167.016589,102.318115,312.996239
77550,-86,15,271,-167.016589,102.318115,312.996239
77600,-68,108,247,-147.985660,193.439418,287.431280
77650,-62,184,198,-140.948322,268.168754,236.781814
77700,-64,235,140,-142.071078,318.551608,177.344462
77750,-64,235,140,-142.071078,318.551608,177.344462
77800,-56,275,78,-133.124866,358.311644,113.868971
77850,-68,296,-11,-144.248345,379.697467,23.377361
77900,-96,286,-101,-171.731190,370.742186,-67.635121
77950,-96,286,-101,-171.731190,370.742186,-67.635121
78000,-133,241,-182,-208.624593,327.479611,-149.037597
78050,-174,164,-250,-249.896063,252.825970,-216.849423
78100,-208,56,-293,-284.542032,147.698012,-259.002279
78150,-208,56,-293,-284.542032,147.698012,-259.002279
78200,-222,-76,-289,-299.595565,18.770241,-253.358172
78250,-228,-182,-275,-306.492085,-84.846311,-237.921660
78300,-217,-272,-252,-296.195346,-172.838247,-213.685730
78350,-217,-272,-252,-296.195346,-172.838247,-213.685730
78400,-194,-339,-232,-273.594439,-238.277180,-192.864450
78450,-157,-400,-218,-236.751920,-297.703827,-178.337297
78500,-103,-451,-217,-182.542804,-347.118903,-177.285494
78550,-103,-451,-217,-182.542804,-347.118903,-177.285494
78600,-42,-479,-236,-120.916402,-373.827645,-196.863086
78650,23,-489,-264,-55.043011,-382.848873,-225.815976
78700,23,-476,-264,-54.957245,-370.164855,-225.958454
78750,91,-476,-295,14.042004,-369.376474,-258.096412
78800,173,-430,-324,97.469335,-323.635739,-288.843062
78850,295,-382,-326,221.059854,-275.975635,-292.580840
78900,295,-382,-326,221.059854,-275.975635,-292.580840
78950,383,-336,-293,309.948829,-230.874825,-260.425888
79000,417,-308,-278,344.337994,-203.495486,-245.829645
79050,449,-287,-249,376.524915,-183.112635,-216.920628
79100,449,-287,-249,376.524915,-183.112635,-216.920628
79150,497,-250,-177,424.565753,-147.484399,-144.676242
79200,516,-235,-100,443.114858,-133.567549,-66.832676
79250,513,-243,-16,439.218256,-142.313517,18.584237
79300,513,-243,-16,439.218256,-142.313517,18.584237
79350,483,-257,74,407.946367,-157.157536,110.421095
79400,441,-241,52,365.832976,-141.582413,88.311696
79450,367,-249,147,290.099842,-150.917357,185.586032
79500,367,-249,147,290.099842,-150.917357,185.586032
79550,391,-297,173,313.778314,-197.877271,212.282268
79600,372,-368,121,294.617795,-266.706963,160.439417
79650,319,-441,21,241.559028,-337.186284,60.204576
79700,319,-441,21,241.559028,-337.186284,60.204576
79750,210,-488,-87,132.173391,-382.579347,-47.897066
79800,85,-477,-179,6.851030,-371.663093,-140.231868
79850,-15,-428,-233,-93.331335,-323.922016,-194.636915
79900,-15,-428,-233,-93.331335,-323.922016,-194.636915
79950,-92,-367,-259,-170.469022,-264.627748,-220.962680
80000,-159,-298,-262,-237.673702,-197.714033,-224.116900
80051,-224,-220,-233,-303.108145,-122.356595,-194.893800
80100,-224,-220,-233,-303.108145,-122.356595,-194.893800
80150,-266,-154,-195,-345.472361,-58.654377,-156.622475
80200,-291,-102,-152,-370.802526,-8.554514,-113.284851
80250,-303,-75,-115,-383.105883,17.304532,-75.891920
80300,-303,-75,-115,-383.105883,17.304532,-75.891920
80350,-311,-74,-75,-391.568678,17.789053,-35.206310
80400,-315,-66,-37,-395.924804,25.151739,3.332910
80450,-315,-52,-3,-396.161501,38.438817,37.705744
80500,-315,-52,-3,-396.161501,38.438817,37.705744
80550,-317,-93,-3,-398.452562,-1.577819,38.174453
80600,-313,-175,-21,-394.778212,-81.361035,20.755832
80650,-293,-239,22,-375.410961,-144.144754,64.929274
80700,-293,-239,22,-375.410961,-144.144754,64.929274
80750,-267,-257,104,-350.055984,-162.434413,148.144159
80800,-242,-266,148,-325.284139,-171.532953,192.681897
80850,-212,-240,212,-295.423535,-146.668423,257.097222
80900,-212,-240,212,-295.423535,-146.668423,257.097222
80950,-182,-202,265,-265.377300,-109.975010,310.210765
81000,-152,-167,303,-235.205684,-76.044281,348.125008
81050,-127,-125,325,-209.884447,-35.141327,369.763267
81100,-127,-125,325,-209.884447,-35.141327,369.763267
81150,-133,-86,325,-215.688843,2.871143,369.393904
81200,-165,-69,301,-247.673453,19.509853,345.145806
81250,-197,-58,276,-279.687970,30.305361,319.947988
81300,-197,-58,276,-279.687970,30.305361,319.947988
81350,-236,-49,231,-318.594094,39.322496,274.530267
81400,-275,-51,173,-357.446973,37.749479,216.031882
81450,-275,-51,173,-357.446973,37.749479,216.031882
81500,-298,-53,124,-380.222434,36.183382,166.517952
81550,-310,-46,80,-391.873800,43.416301,121.876315
81600,-319,-49,34,-400.540936,40.933995,75.284285
81650,-319,-49,34,-400.540936,40.933995,75.284285
81700,-320,-41,-6,-401.111308,49.171340,34.587141
81750,-318,-24,-47,-398.581777,66.220680,-7.253154
81800,-309,-4,-88,-388.960474,86.243284,-49.194076
81850,-309,-4,-88,-388.960474,86.243284,-49.194076
81900,-292,26,-131,-371.171580,116.097524,-93.352981
81950,-272,65,-150,-350.524739,154.489763,-113.268072
82000,-254,124,-135,-332.095576,212.010047,-98.856732
82050,-254,124,-135,-332.095576,212.010047,-98.856732
82100,-231,185,-78,-309.008292,271.054393,-41.865604
82150,-190,241,10,-268.068934,324.999270,46.485951
82201,-129,272,103,-207.137250,354.628954,139.995329
82250,-129,272,103,-207.137250,354.628954,139.995329
82300,-71,258,193,-149.504264,340.365509,230.980498
82350,-34,215,262,-113.075297,297.898558,301.161696
82400,6,184,298,-73.216928,267.521398,337.671548
82450,6,184,298,-73.216928,267.521398,337.671548
82500,29,178,305,-50.087760,261.742258,344.623057
82550,13,195,292,-66.014308,278.365969,331.390371
82600,-71,209,248,-150.359844,291.953728,287.368851
82650,-71,209,248,-150.359844,291.953728,287.368851
82700,-178,199,159,-257.664698,282.466290,198.136432
82750,-248,169,53,-327.556511,253.895400,91.501977
82800,-276,128,-45,-355.166450,214.781293,-7.294578
82850,-276,128,-45,-355.166450,214.781293,-7.294578
82900,-286,67,-119,-364.955528,156.009031,-81.674660
82950,-284,-14,-182,-362.859624,77.681507,-144.781421
83000,-268,-108,-224,-346.908774,-13.467828,-186.556149
83050,-268,-108,-224,-346.908774,-13.467828,-186.556149
83100,-237,-204,-242,-316.049156,-106.732624,-204.082647
83150,-188,-291,-252,-267.022500,-191.185102,-213.758163
83200,-118,-365,-257,-196.742533,-262.869814,-218.702008
83250,-118,-365,-257,-196.742533,-262.869814,-218.702008
83300,-28,-420,-254,-106.208987,-315.972077,-215.923826
83350,66,-443,-251,-11.423192,-337.825751,-213.535073
83400,161,-442,-246,84.511868,-336.278100,-209.388076
83450,161,-442,-246,84.511868,-336.278100,-209.388076
83500,244,-424,-234,168.367944,-318.299543,-198.202907
83550,321,-379,-225,246.369490,-273.983963,-190.302019
83600,402,-313,-194,328.337791,-209.393541,-160.329472
83650,402,-313,-194,328.337791,-209.393541,-160.329472
83700,474,-231,-118,400.883585,-129.744590,-84.748642
83750,502,-167,-49,428.925935,-67.871694,-15.653042
83800,510,-126,1,436.794778,-28.363465,34.594108
83850,510,-126,1,436.794778,-28.363465,34.594108
83900,499,-100,81,425.078940,-3.944787,115.653899
83950,462,-82,178,386.878442,12.310491,214.316140
84000,442,-69,210,366.448851,24.511845,246.862542
84050,442,-69,210,366.448851,24.511845,246.862542
84100,430,-68,227,354.167526,25.222053,264.230857
84150,404,-67,252,327.664817,25.752217,289.858497
84200,404,-67,252,327.664817,25.752217,289.858497
84250,369,-85,282,291.895821,7.630025,320.858871
84300,340,-124,306,262.108045,-30.876390,345.938460
84350,349,-161,289,271.121014,-66.731363,328.993733
84400,349,-161,289,271.121014,-66.731363,328.993733
84450,368,-192,264,290.353821,-96.578520,303.762636
84500,385,-200,242,307.688769,-104.030796,281.345256
84550,394,-211,226,316.863593,-114.528693,265.131052
84600,394,-211,226,316.863593,-114.528693,265.131052
84650,406,-229,199,329.129545,-131.716094,237.794268
84700,414,-255,168,337.340299,-156.691596,206.521962
84750,423,-288,117,346.708720,-188.271159,155.007125
84800,423,-288,117,346.708720,-188.271159,155.007125
84850,419,-330,48,343.058298,-228.520456,85.438129
84900,399,-372,-26,323.291744,-268.820512,10.946593
84950,349,-410,-103,273.272135,-305.382838,-66.344870
85000,349,-410,-103,273.272135,-305.382838,-66.344870
85050,269,-432,-182,193.068961,-326.510068,-145.552299
85100,153,-425,-258,76.657902,-319.612569,-221.682709
85150,32,-376,-306,-44.798469,-272.075797,-269.791641
85200,32,-376,-306,-44.798469,-272.075797,-269.791641
85250,-62,-298,-332,-138.998804,-196.306893,-296.139193
85300,-130,-213,-332,-207.137243,-113.821556,-296.412655
85350,-178,-139,-311,-255.345844,-42.167057,-275.434075
85400,-178,-139,-311,-255.345844,-42.167057,-275.434075
85450,-216,-67,-279,-293.571274,27.481471,-243.360094
85500,-242,8,-229,-319.827729,99.938973,-193.156518
85550,-266,62,-156,-344.424766,151.668026,-119.386134
85600,-266,62,-156,-344.424766,151.668026,-119.386134
85650,-275,106,-48,-354.272276,193.355509,-10.109576
85700,-254,125,95,-334.314982,210.464980,134.692379
85750,-233,81,185,-314.260378,166.686620,226.364440
85800,-233,81,185,-314.260378,166.686620,226.364440
85850,-221,6,236,-303.125386,93.029811,278.859695
85900,-176,-50,294,-258.593463,38.052180,337.935680
85950,-120,-93,334,-202.688455,-3.971585,378.484112
86000,-120,-93,334,-202.688455,-3.971585,378.484112
86050,-65,-119,356,-147.507363,-29.217878,400.577291
86101,-37,-160,358,-119.509300,-69.058510,402.786609
86150,8,-174,367,-74.226049,-82.519975,411.643832
86200,8,-174,367,-74.226049,-82.519975,411.643832
86250,46,-176,374,-35.916250,-84.297378,418.406327
86300,38,-201,365,-44.076343,-108.643862,409.618442
86350,50,-221,360,-32.036508,-128.023767,404.644106
86400,50,-221,360,-32.036508,-128.023767,404.644106
86450,85,-231,359,3.267089,-137.538833,403.399486
86500,112,-270,343,30.442273,-175.237399,387.317949
86550,160,-358,281,78.955319,-260.102257,324.858185
86600,160,-358,281,78.955319,-260.102257,324.858185
86650,198,-461,145,117.982770,-358.857467,187.514187
86700,209,-500,3,130.212894,-395.280653,43.637202
86750,215,-506,-70,136.941519,-400.295163,-30.485045
86800,215,-506,-70,136.941519,-400.295163,-30.485045
86850,216,-489,-162,138.954360,-382.693469,-124.105069
86900,198,-451,-243,121.803915,-344.848117,-206.601098
86950,198,-451,-243,121.803915,-344.848117,-206.601098
87000,162,-383,-326,86.685662,-277.828788,-291.282670
87050,123,-322,-370,48.112926,-218.086541,-336.254824
87100,76,-280,-391,1.109977,-177.187330,-357.585307
87150,76,-280,-391,1.109977,-177.187330,-357.585307
87200,21,-228,-400,-54.025399,-126.715479,-366.762221
87251,-40,-173,-392,-115.367208,-73.542449,-358.650808
87300,-88,-137,-378,-163.758764,-38.887591,-344.364104
87350,-88,-137,-378,-163.758764,-38.887591,-344.364104
87400,-106,-120,-373,-181.880087,-22.474352,-339.298819
87450,-138,-69,-371,-213.892020,27.052988,-337.517109
87500,-184,-37,-390,-259.970017,58.179941,-356.716715
87550,-184,-37,-390,-259.970017,58.179941,-356.716715
87600,-202,-2,-369,-278.127438,91.980309,-335.601050
87650,-226,50,-328,-302.427965,142.108689,-294.304061
87700,-237,101,-287,-313.601414,191.347143,-253.121930
87750,-237,101,-287,-313.601414,191.347143,-253.121930
87800,-230,162,-235,-306.630261,250.340729,-201.053342
87850,-205,236,-153,-281.678603,321.808291,-118.837083
87900,-166,281,-77,-242.716242,365.138861,-42.531356
87950,-166,281,-77,-242.716242,365.138861,-42.531356
88000,-132,301,-19,-208.796023,384.241377,15.818143
88050,-88,311,40,-164.848629,393.641972,75.195936
88100,-19,310,105,-95.774810,392.409113,140.545202
88150,-19,310,105,-95.774810,392.409113,140.545202
88200,68,274,181,-8.853275,357.025171,217.274118
88250,137,205,246,59.771918,289.445141,283.368652
88300,187,96,301,109.034625,182.821611,339.930681
88350,187,96,301,109.034625,182.821611,339.930681
88401,178,38,324,99.336829,125.919924,364.009463
88450,168,-32,339,88.627007,57.390994,380.105612
88500,140,-91,347,59.872417,-0.447340,389.147062
88550,140,-91,347,59.872417,-0.447340,389.147062
88600,102,-158,347,21.039647,-66.069520,390.249145
88650,61,-239,326,-20.713092,-145.141047,370.208650
88700,21,-314,287,-61.241754,-218.154538,331.814104
